person_capacity,bedrooms,amenity_count,room_type_encoded,host_multi_listing,dist_km,is_superhost_int,review_score_composite,kaggle_median_lifestyle,kaggle_median_metro_dist_km,host_tenure_days,capacity_x_dist,bedrooms_x_amenity,dist_km_sq,log_dist_km,inv_dist_km,host_response_rate_num,host_acceptance_rate_num,review_velocity_l30d,availability_rate,neighbourhood_median_price,dist_x_score,superhost_x_score,room_x_capacity,tenure_x_multi,amenity_per_bedroom,listing_index
-0.04296824,-0.054477997,0.028289782,-0.006882748,0.010955383,-0.06888202,-0.0056913816,0.0870927,0.0003650334,0.002032516,0.09049378,0.005350446,-0.06228211,-0.022951609,-0.0056728036,-0.015917493,-0.011197689,-0.02381612,0.059096828,0.021275498,-0.06995106,-0.007997849,-0.008236468,0.0063289064,-0.11527629,0.039323483,77716
0.032807115,-0.05468698,0.10228748,-0.008394944,-0.008342495,0.10431803,-0.0072771977,0.12347152,-0.0007810032,-0.0027552848,0.0014970889,4.1172505e-05,0.05239251,0.048483435,0.010398392,0.035915557,0.089366674,-0.005656738,0.04463274,-0.013712489,-0.09283923,0.02894557,-0.0059695463,0.0033035986,-0.06422854,0.010100614,67293
0.020964727,-0.0554429,0.049676966,-0.002416957,-0.010531866,-0.07323614,0.01482123,-0.12857571,0.00025484606,0.0007089256,-0.046876937,0.0013019559,0.005434789,-0.025246184,-0.0084294705,-0.01698107,-0.01780148,0.020524684,-0.038965095,-0.023693828,-0.1884491,-0.0019265048,0.0020138554,0.007375773,-0.048188355,0.019144308,63930
0.034360748,0.068186216,-0.019496497,-0.0057163797,0.0056266105,0.04490263,-0.03063586,-0.14323704,3.0971572e-05,0.0017831668,-0.04805055,-0.011068997,0.017199138,0.015806211,0.0034309023,0.004225925,-0.012759242,-0.012179055,-0.059433535,0.010316607,-0.18690026,0.014343767,-0.015032158,-0.016716154,0.04602499,-0.03050687,69052
-0.073965855,-0.06640208,-0.025093263,-0.0070211417,0.008528016,0.026708301,0.026533602,-0.13070935,0.00017782868,0.0013797256,0.05292642,-0.0161437,-0.069212765,0.007889526,0.0029775556,-0.003559589,-0.014654379,-0.009358644,-0.08669152,0.016639415,-0.10127302,-0.015669648,-0.002459788,-0.00084642664,-0.008057835,-0.017924428,72429
0.21281715,0.39137322,0.040133417,-0.005141071,0.0062769814,0.10850038,-0.019500678,-0.0014746829,-0.00065841817,-0.002413433,0.08004579,0.023831405,0.33533946,0.035336558,0.011890342,0.0313427,-0.008291642,-0.0024652414,-0.03104371,0.010606912,0.13245034,0.021283962,-0.027776225,0.09976379,0.15750803,0.017495366,69269
0.023873938,0.07093612,0.025764938,-0.0071070036,-0.014710806,-0.14666003,-0.0061345263,0.10195092,0.00026759962,0.0013563575,-0.02511708,0.036006145,-0.05018959,-0.038442176,-0.013297563,-0.02515148,0.11022856,0.037076868,0.06417547,0.051695805,0.17682697,-0.046372484,-0.012124692,-0.0027105813,-0.08338987,0.10165049,73960
0.28245538,0.46138582,-0.004217048,-0.005559283,0.008271237,0.028550042,0.022048093,0.0013175941,0.00015344626,0.0012155329,0.03274488,0.010511124,0.29980734,0.012742289,0.0068041645,-0.0015957439,-0.003740115,0.008547274,-0.06095672,0.01573663,-0.08751192,-0.012040826,0.0034363247,0.107568264,0.08085837,0.077456005,67176
0.052088927,0.071427934,0.031411905,-0.005513965,0.005981462,-0.034141812,0.0228826,-0.118030615,0.000298415,0.0010900156,-0.01288871,-0.0052224444,0.13609894,-0.012342232,-0.0019460677,-0.009088761,-0.015415944,-0.0023823464,-0.041362256,0.02034981,0.008508016,-0.009764262,0.00948116,-0.022323387,0.09174324,-0.006627863,66704
0.031523794,-0.054116044,-0.017468194,-0.007315829,-0.01815372,-0.115522124,-0.0061791004,0.0843841,0.0004388816,-0.0037505496,0.07051392,0.014925814,-0.05226024,-0.0443623,-0.01144536,-0.017460698,0.061019592,0.030369388,0.057021122,-0.02473412,-0.27540964,-0.022970112,-0.008694691,0.0059530176,-0.081669696,0.032430343,73450
-0.034991417,-0.06379808,-0.015063723,-0.0077740536,-0.018654408,0.08532973,-0.010893534,0.09892087,-0.0019778935,-0.003311743,0.056888275,0.0013367342,-0.078556724,0.03693552,0.0071603237,0.010599299,-0.0084893955,-0.03501743,0.06530331,-0.01719206,-0.18546836,-0.0032310882,-0.014817706,0.009420453,-0.13830021,0.06652269,68392
0.19523464,0.2521815,0.06346733,-0.0028558816,0.0050422223,-0.06177871,0.012526496,-0.03437304,9.419002e-05,0.0010231617,-0.059494793,0.022732634,0.32350254,-0.0221749,-0.008510328,-0.011061652,-0.015144879,0.0028049522,-0.05791806,-0.03128015,-0.14022611,-0.0077383267,0.0022073106,0.09178568,-0.028603042,-0.013494135,67178
-0.0767824,-0.053090017,0.003192086,0.17514344,0.0062112315,0.13801703,-0.00639861,0.08198042,-0.0007415328,-0.004503821,0.011642599,0.0057207705,-0.02353449,0.049030375,0.008954568,0.007707783,-0.009666141,0.0024200599,0.10440092,0.0156021565,0.25186792,0.005025523,-0.006401079,-0.0927729,0.11285748,-0.005564782,67625
